"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.hitNum","Input.originalMatrix","Input.filenameTrial1","Input.levelTrial1","Input.stimSingularTrial1","Input.stimPluralTrial1","Input.targetReferentTrial1","Input.distractorReferentTrial1","Input.otherReferentTrial1","Input.targetFeatureTrial1","Input.check1NameTrial1","Input.check1CountTrial1","Input.check2NameTrial1","Input.check2CountTrial1","Input.permutedMatrix1","Input.filenameTrial2","Input.levelTrial2","Input.stimSingularTrial2","Input.stimPluralTrial2","Input.targetReferentTrial2","Input.distractorReferentTrial2","Input.otherReferentTrial2","Input.targetFeatureTrial2","Input.check1NameTrial2","Input.check1CountTrial2","Input.check2NameTrial2","Input.check2CountTrial2","Input.permutedMatrix2","Answer.bet1Trial1","Answer.bet1Trial2","Answer.bet2Trial1","Answer.bet2Trial2","Answer.bet3Trial1","Answer.bet3Trial2","Answer.check1CountTrial1","Answer.check1CountTrial2","Answer.check2CountTrial1","Answer.check2CountTrial2","Answer.participantExplanation","Approve","Reject"
"24SB6BFMFFOYHBZ1PO6DMESDV15XK7","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","2YRFYQS1CSTM783R9XVII1E1ACCLOW","A2DLT48TOV9L2U","Submitted","Mon Dec 03 03:49:08 GMT 2012","Mon Dec 03 03:52:54 GMT 2012","Sun Dec 09 19:52:54 PST 2012","","","","226","0% (0/0)","0% (0/0)","0% (0/0)","1","001011000","E0S-targ-stims/S1-trial1.jpg","0","snowman","snowmen","1","3","2","scarf","a scarf","1","gloves","2","000100101","E0S-targ-stims/S1-trial2.jpg","1","face","faces","1","3","2","mustache","a hat","1","a mustache","2","001000101","80","20","10","20","10","60","1","1","2","2","Purpose could be to see if the picture with more accessories is chosen as the subject that one would talk about"
"2Q2QW618N46UG8ID0AOCKTNENX1PNG","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","2ZOZ9RNDWIOVKLDSJ84TMU16V2MUFL","A2YSJQSOKZ22BC","Submitted","Mon Dec 03 06:11:54 GMT 2012","Mon Dec 03 06:14:12 GMT 2012","Sun Dec 09 22:14:12 PST 2012","","","","138","0% (0/0)","0% (0/0)","0% (0/0)","2","001011000","E0S-targ-stims/S2-trial1.jpg","0","snowman","snowmen","2","3","1","gloves","a beanie","2","gloves","1","011000010","E0S-targ-stims/S2-trial2.jpg","1","face","faces","2","1","3","hat","a hat","2","a mustache","1","110000100","30","40","40","30","30","30","2","2","1","1","I don't know."
"2U78PJWKUDD8GFH3M80Z6B6VOYE9K0","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","2QCPEIB9BAWLBF3PMAMX0D3PQIFY1R","A30X2GPQT7UEFK","Submitted","Mon Dec 03 18:10:44 GMT 2012","Mon Dec 03 18:14:17 GMT 2012","Mon Dec 10 10:14:17 PST 2012","","","","213","0% (0/0)","0% (0/0)","0% (0/0)","3","001011000","E0S-targ-stims/S3-trial1.jpg","1","face","faces","1","3","2","hat","a hat","2","glasses","1","101001000","E0S-targ-stims/S3-trial2.jpg","0","snowman","snowmen","1","2","3","scarf","a scarf","1","gloves","2","000100110","40","100","10","0","40","0","2","1","1","2","Probabilities"
"2IJK274J79KQFZ78J9XU3FCEZF5FHU","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","23NOK5UFJ51YQJKOVKPQY1CVQBAA7K","A1G9ZIBMV5PLE2","Submitted","Mon Dec 03 05:38:06 GMT 2012","Mon Dec 03 05:40:52 GMT 2012","Sun Dec 09 21:40:52 PST 2012","","","","166","100% (1/1)","0% (0/0)","0% (0/0)","4","001011000","E0S-targ-stims/S4-trial1.jpg","1","face","faces","1","3","2","hat","a hat","2","a mustache","1","101000001","E0S-targ-stims/S4-trial2.jpg","0","snowman","snowmen","3","1","2","scarf","a scarf","1","gloves","2","000001101","50","15","25","35","25","50","2","1","1","2","No idea but was fun."
"2CQER9Y8TNKI5SYM1P6HY2ONVZMU74","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","2626X3YOCCF0VIBKTUKITII0V7QQRA","A2AYPLGIKMDLH9","Submitted","Mon Dec 03 17:53:16 GMT 2012","Mon Dec 03 17:56:31 GMT 2012","Mon Dec 10 09:56:31 PST 2012","","","","195","0% (0/0)","0% (0/0)","0% (0/0)","5","001011000","E0S-targ-stims/S5-trial1.jpg","0","snowman","snowmen","3","2","1","beanie","a beanie","1","a scarf","2","001011000","E0S-targ-stims/S5-trial2.jpg","1","sundae","sundaes","1","2","3","whipped cream","a cherry","1","whipped cream","2","010110000","33","34","33","33","34","33","1","1","2","2","How the attractiveness of images affects our preferences for them."
"2CUNHMVHVKCJJU7KYCVJD9KRRG953U","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","2Y1Z6KW4ZMAZ0AXRHKH0UNNYO8LG74","A2LBBOZZ22O24L","Submitted","Mon Dec 03 17:40:21 GMT 2012","Mon Dec 03 17:41:04 GMT 2012","Mon Dec 10 09:41:04 PST 2012","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","6","001011000","E0S-targ-stims/S6-trial1.jpg","0","face","faces","1","3","2","hat","a hat","1","a mustache","2","100000101","E0S-targ-stims/S6-trial2.jpg","1","snowman","snowmen","3","2","1","scarf","a beanie","1","a scarf","2","010011000","34","33","33","34","33","33","1","1","2","2",""
"2L13NAB6BFMFYH4YEYSTPFDH92KHUV","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","2UE05BMJTUHYFVMTLEIADS5ZJQ4GLN","A2LV5432PV1S39","Submitted","Mon Dec 03 10:28:08 GMT 2012","Mon Dec 03 10:29:18 GMT 2012","Mon Dec 10 02:29:18 PST 2012","","","","70","100% (19/19)","0% (0/0)","0% (0/0)","7","001011000","E0S-targ-stims/S7-trial1.jpg","0","snowman","snowmen","2","3","1","beanie","a beanie","1","gloves","2","010000011","E0S-targ-stims/S7-trial2.jpg","1","face","faces","2","3","1","mustache","a hat","1","a mustache","2","001000011","33","33","34","33","33","34","1","1","2","2","Learning how kids learn to process language."
"21MF0OHOVR141QQOYQ02NECX5G554F","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","2AJYNJ92NJKMJYHMFYLH4W2JQEWC7P","A1M5BRSMFUYPOF","Submitted","Mon Dec 03 05:49:30 GMT 2012","Mon Dec 03 05:51:43 GMT 2012","Sun Dec 09 21:51:43 PST 2012","","","","133","0% (0/0)","0% (0/0)","0% (0/0)","8","001011000","E0S-targ-stims/S8-trial1.jpg","0","face","faces","1","3","2","hat","a hat","1","glasses","2","100101000","E0S-targ-stims/S8-trial2.jpg","1","sundae","sundaes","1","3","2","whipped cream","whipped cream","2","chocolate sauce","1","000101001","25","60","50","15","25","25","1","2","2","1","Very strange"
"24SB6BFMFFOYHBZ1PO6DMESDV15KXU","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","2TMNU8LZ6R70ZYX94IZJ9VEATH9L5T","A21XHW0JKYZELK","Submitted","Mon Dec 03 04:20:26 GMT 2012","Mon Dec 03 04:21:31 GMT 2012","Sun Dec 09 20:21:31 PST 2012","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","9","001011000","E0S-targ-stims/S9-trial1.jpg","1","face","faces","1","2","3","mustache","a hat","1","a mustache","2","010000110","E0S-targ-stims/S9-trial2.jpg","0","sundae","sundaes","2","3","1","whipped cream","a cherry","2","whipped cream","1","011010000","10","33","80","34","10","33","1","2","2","1",""
"2NF3YOCCF0CPOD3PPNEIOXYHZZTTS0","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Mon Dec 03 03:48:54 GMT 2012","1","BatchId:979733;","600","604800","Thu Dec 13 03:48:54 GMT 2012","","","25IVJ8EBDPGF4Z1CL1Q9XNDZFFHF06","ACNRA65SUGRU9","Submitted","Mon Dec 03 17:49:33 GMT 2012","Mon Dec 03 17:51:50 GMT 2012","Mon Dec 10 09:51:50 PST 2012","","","","137","0% (0/0)","0% (0/0)","0% (0/0)","10","001011000","E0S-targ-stims/S10-trial1.jpg","1","face","faces","1","2","3","hat","a hat","2","glasses","1","110010000","E0S-targ-stims/S10-trial2.jpg","0","snowman","snowmen","1","3","2","scarf","a scarf","1","gloves","2","000100101","20","40","60","20","20","40","2","1","1","2","Using probability to figure out what somebody told you"
