"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.hitNum","Input.originalMatrix","Input.filenameTrial1","Input.levelTrial1","Input.stimSingularTrial1","Input.stimPluralTrial1","Input.targetReferentTrial1","Input.distractorReferentTrial1","Input.otherReferentTrial1","Input.targetFeatureTrial1","Input.check1NameTrial1","Input.check1CountTrial1","Input.check2NameTrial1","Input.check2CountTrial1","Input.permutedMatrix1","Input.filenameTrial2","Input.levelTrial2","Input.stimSingularTrial2","Input.stimPluralTrial2","Input.targetReferentTrial2","Input.distractorReferentTrial2","Input.otherReferentTrial2","Input.targetFeatureTrial2","Input.check1NameTrial2","Input.check1CountTrial2","Input.check2NameTrial2","Input.check2CountTrial2","Input.permutedMatrix2","Answer.check1CountTrial1","Answer.check1CountTrial2","Answer.check2CountTrial1","Answer.check2CountTrial2","Answer.choiceTrial1","Answer.choiceTrial2","Answer.participantExplanation","Approve","Reject"
"2ZS0RYNJ92NJ3F657RAT0HYXPQP5A6","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:37 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:37 GMT 2012","","","244F806UFBNFBOMUHKU9BSW957U1FN","AEK67RC8DN148","Submitted","Wed Aug 29 16:57:30 GMT 2012","Wed Aug 29 16:58:16 GMT 2012","Wed Sep 05 09:58:16 PDT 2012","","","","46","100% (5/5)","0% (0/0)","0% (0/0)","1","001011000","S1-trial1.jpg","0","snowman","snowmen","2","3","1","beanie","a beanie","1","gloves","2","010000011","S1-trial2.jpg","1","sundae","sundaes","2","1","3","whipped cream","whipped cream","2","chocolate sauce","1","000110100","1","2","0","1","1","1",""
"2RHHHRRLFQ0O6G1RD6BHU9EHEL2PGN","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:38 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:38 GMT 2012","","","25J14IXKO2L9LAKCSFXX9YOFU75BCJ","A3OQMDK7AQ44P6","Submitted","Wed Aug 29 18:06:04 GMT 2012","Wed Aug 29 18:07:31 GMT 2012","Wed Sep 05 11:07:31 PDT 2012","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","2","001011000","S2-trial1.jpg","0","snowman","snowmen","3","1","2","beanie","a beanie","1","gloves","2","001000101","S2-trial2.jpg","1","face","faces","3","1","2","mustache","a hat","1","a mustache","2","100000101","1","1","2","2","3","3","Noticing people with the most accessories or things that differentiate them."
"20DCNHMVHVKC2T71G7Y4P79LD6224R","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:38 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:38 GMT 2012","","","27VV0FK0COK2277M3UBKFLRZOG6PIM","A3RILJPBGAOWN4","Submitted","Wed Aug 29 18:18:13 GMT 2012","Wed Aug 29 18:18:45 GMT 2012","Wed Sep 05 11:18:45 PDT 2012","","","","32","100% (11/11)","0% (0/0)","0% (0/0)","3","001011000","S3-trial1.jpg","0","sundae","sundaes","2","3","1","chocolate","whipped cream","2","chocolate sauce","1","000011010","S3-trial2.jpg","1","snowman","snowmen","2","3","1","scarf","a scarf","2","gloves","1","000011001","2","2","1","1","2","3",""
"24XSVGULF395BPCNC66S9NYO6LUAOG","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:37 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:37 GMT 2012","","","2M4F0CP5KXPT1GOIT374VM7QGXYYX8","ARYGQ46IMW8AU","Submitted","Wed Aug 29 16:58:26 GMT 2012","Wed Aug 29 16:59:43 GMT 2012","Wed Sep 05 09:59:43 PDT 2012","","","","77","100% (6/6)","100% (1/1)","0% (0/0)","4","001011000","S4-trial1.jpg","1","snowman","snowmen","2","1","3","beanie","a beanie","2","gloves","1","110000100","S4-trial2.jpg","0","face","faces","2","1","3","mustache","a hat","2","a mustache","1","110000010","2","2","1","1","2","2","Hard to say, probably something regarding what people assume is the focal point of a group of items."
"2OKJENLVWJ5O846YRLQ84MWCUOKS03","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:38 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:38 GMT 2012","","","2JJNDWIOV1S7BG9DPLL19YD2QE6IXS","A3C4FP1UTG9QAW","Submitted","Wed Aug 29 17:29:14 GMT 2012","Wed Aug 29 17:30:40 GMT 2012","Wed Sep 05 10:30:40 PDT 2012","","","","86","0% (0/0)","0% (0/0)","0% (0/0)","5","001011000","S5-trial1.jpg","0","sundae","sundaes","2","1","3","cherry","a cherry","1","chocolate sauce","2","010000110","S5-trial2.jpg","1","snowman","snowmen","1","2","3","beanie","a beanie","2","gloves","1","110000010","1","2","2","1","2","2","To see which one we guess we were being told about."
"20Y5TYMNCWYBN2L9OXJH311KBXOKO5","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:38 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:38 GMT 2012","","","2432YU98JHST449LWK2JFIOE154OCE","A2TD6LB9994K72","Submitted","Wed Aug 29 16:06:58 GMT 2012","Wed Aug 29 16:09:03 GMT 2012","Wed Sep 05 09:09:03 PDT 2012","","","","125","0% (0/0)","0% (0/0)","0% (0/0)","6","001011000","S6-trial1.jpg","0","sundae","sundaes","2","1","3","chocolate","whipped cream","2","chocolate sauce","1","000110010","S6-trial2.jpg","1","snowman","snowmen","1","3","2","beanie","a beanie","2","a scarf","1","101001000","2","2","1","1","2","3","i don't know"
"2YVM25L8I9NZFZNEVBFEAQW8GI2ISP","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:38 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:38 GMT 2012","","","2O41PC6SK9RJRYUZE45HSAAS4FA2QS","A373B7R2MZZHYB","Submitted","Wed Aug 29 16:09:50 GMT 2012","Wed Aug 29 16:10:51 GMT 2012","Wed Sep 05 09:10:51 PDT 2012","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","7","001011000","S7-trial1.jpg","1","snowman","snowmen","1","2","3","gloves","a scarf","1","gloves","2","000010110","S7-trial2.jpg","0","face","faces","2","3","1","glasses","glasses","1","a mustache","2","000010011","1","1","2","2","3","2",""
"2LISPW1INMHGHJAJZS1BCBFN2PJH4N","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:38 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:38 GMT 2012","","","22KZVXX2Q45UDDWOULEI21NVQHQQ8B","AZS512VUFQBRT","Submitted","Wed Aug 29 22:37:53 GMT 2012","Wed Aug 29 22:39:04 GMT 2012","Wed Sep 05 15:39:04 PDT 2012","","","","71","100% (1/1)","100% (1/1)","0% (0/0)","8","001011000","S8-trial1.jpg","0","face","faces","3","2","1","mustache","glasses","2","a mustache","1","000011001","S8-trial2.jpg","1","sundae","sundaes","2","3","1","whipped cream","a cherry","1","whipped cream","2","001011000","2","1","1","2","3","3","To see if what we hear is what we actually want."
"2FNCOW0LGRZ3R5XFHHXVTUZX01WZ82","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:38 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:38 GMT 2012","","","2JUHECWA6X3Y75IFWHG5QXPW0GTML7","A1WUQ217QN5Y99","Submitted","Wed Aug 29 22:39:11 GMT 2012","Wed Aug 29 22:40:36 GMT 2012","Wed Sep 05 15:40:36 PDT 2012","","","","85","100% (1/1)","0% (0/0)","0% (0/0)","9","001011000","S9-trial1.jpg","0","face","faces","3","1","2","glasses","a hat","2","glasses","1","101001000","S9-trial2.jpg","1","sundae","sundaes","2","1","3","whipped cream","whipped cream","2","chocolate sauce","1","000110100","2","2","1","1","2","1","It was about how people distinguish items."
"2W36VCPWZ9RNWPOOR6J7YN3EGQQAPX","2JJ45UUKQOYG6B21JXZOM01072OWES","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of bugs. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.15","Wed Aug 29 16:03:38 GMT 2012","1","BatchId:896093;","600","604800","Sat Sep 08 16:03:38 GMT 2012","","","2DO5XH0JPPSILD4ELQJPD5KO4XRGMB","A26GDUUFGPAYUL","Submitted","Wed Aug 29 17:01:59 GMT 2012","Wed Aug 29 17:05:17 GMT 2012","Wed Sep 05 10:05:17 PDT 2012","","","","198","0% (0/1)","0% (0/0)","0% (0/0)","10","001011000","S10-trial1.jpg","1","face","faces","3","2","1","mustache","a hat","1","a mustache","2","010000011","S10-trial2.jpg","0","sundae","sundaes","3","1","2","whipped cream","whipped cream","1","chocolate sauce","2","000001101","1","1","2","2","1","2","when meaning is unclear will people choose that which is different from the others"
